,PData,SData,TData,BData,EData,PCData,SCData,TCData,BCData,WData,WCData,YData,YCData
13404,22351.0,21296.0,,27984,,22351.0,27384.0,,26016.0,,,,
13405,22349.0,21312.0,,28008,,22349.0,27360.0,,25984.0,,,,
13406,22361.0,21296.0,,27976,,22361.0,27384.0,,26008.0,,,,
13407,22388.0,21296.0,,28008,,22388.0,27376.0,,26000.0,,,,
13408,22372.0,21296.0,,27968,,22372.0,27352.0,,25992.0,,,,
13409,22380.0,21288.0,,27976,,22380.0,27392.0,,25968.0,,,,
13410,22372.0,21296.0,,28000,,22372.0,27376.0,,26008.0,,,,
13411,22357.0,21296.0,,27968,,22357.0,27384.0,,26008.0,,,,
13412,22348.0,21264.0,,28024,,22348.0,27336.0,,26000.0,,,,
13413,22340.0,21312.0,,27992,,22340.0,27384.0,,26000.0,,,,
13414,22345.0,21288.0,,28008,,22345.0,27368.0,,26024.0,,,,
13415,22339.0,21224.0,,28016,,22339.0,27352.0,,26016.0,,,,
13416,22356.0,21280.0,,28024,,22356.0,27376.0,,26000.0,,,,
13417,22385.0,21232.0,,28000,,22385.0,27368.0,,26008.0,,,,
13418,22377.0,21288.0,,28016,,22377.0,27392.0,,26008.0,,,,
13419,22366.0,21232.0,,28008,,22366.0,27400.0,,26000.0,,,,
13420,22375.0,21288.0,,28008,,22375.0,27384.0,,26008.0,,,,
13421,22346.0,21288.0,,28000,,22346.0,27392.0,,26024.0,,,,
13422,22346.0,21328.0,,28000,,22346.0,27408.0,,26000.0,,,,
13423,22346.0,21336.0,,28008,,22346.0,27408.0,,26000.0,,,,
13424,22346.0,21368.0,,27968,,22346.0,27376.0,,25984.0,,,,
13425,22349.0,21432.0,,27976,,22349.0,27400.0,,26008.0,,,,
13426,22352.0,21464.0,,27952,,22352.0,27376.0,,26008.0,,,,
13427,22375.0,21488.0,,27936,,22375.0,27400.0,,25992.0,,,,
13428,22375.0,21520.0,,27944,,22375.0,27400.0,,25984.0,,,,
13429,22339.0,21520.0,,27936,,22339.0,27392.0,,25976.0,,,,
13430,22349.0,21544.0,,27920,,22349.0,27392.0,,25992.0,,,,
13431,22357.0,21560.0,,27936,,22357.0,27376.0,,26000.0,,,,
13432,22351.0,21552.0,,27936,,22351.0,27392.0,,25992.0,,,,
13433,22347.0,21552.0,,27928,,22347.0,27400.0,,25992.0,,,,
13434,22346.0,21592.0,,27960,,22346.0,27392.0,,25992.0,,,,
13435,22349.0,21560.0,,27944,,22349.0,27352.0,,26000.0,,,,
13436,22360.0,21568.0,,27920,,22360.0,27400.0,,26000.0,,,,
13437,22372.0,21552.0,,27944,,22372.0,27392.0,,25992.0,,,,
13438,22376.0,21568.0,,27952,,22376.0,27384.0,,26008.0,,,,
13439,22361.0,21536.0,,27944,,22361.0,27400.0,,25984.0,,,,
13440,22350.0,21568.0,,27944,,22350.0,27352.0,,25984.0,,,,
13441,22356.0,21512.0,,27936,,22356.0,27344.0,,25984.0,,,,
13442,22348.0,21552.0,,27960,,22348.0,27360.0,,26000.0,,,,
13443,22340.0,21560.0,,27928,,22340.0,27344.0,,26024.0,,,,
13444,22338.0,21520.0,,27944,,22338.0,27344.0,,25992.0,,,,
13445,22328.0,21488.0,,27952,,22328.0,27360.0,,26000.0,,,,
13446,22343.0,21512.0,,27928,,22343.0,27376.0,,26008.0,,,,
13447,22368.0,21504.0,,27944,,22368.0,27352.0,,26008.0,,,,
13448,22376.0,21512.0,,27984,,22376.0,27336.0,,26016.0,,,,
13449,22373.0,21520.0,,27960,,22373.0,27312.0,,26016.0,,,,
13450,22349.0,21528.0,,27952,,22349.0,27344.0,,26008.0,,,,
13451,22371.0,21520.0,,27944,,22371.0,27296.0,,25992.0,,,,
13452,22374.0,21520.0,,27944,,22374.0,27344.0,,26016.0,,,,
13453,22373.0,21496.0,,27920,,22373.0,27328.0,,26000.0,,,,
13454,22382.0,21504.0,,27952,,22382.0,27320.0,,26024.0,,,,
13455,22383.0,21504.0,,27960,,22383.0,27320.0,,26016.0,,,,
13456,22389.0,21528.0,,27928,,22389.0,27304.0,,26000.0,,,,
13457,22410.0,21520.0,,27944,,22410.0,27320.0,,26024.0,,,,
13458,22410.0,21520.0,,27952,,22410.0,27336.0,,26024.0,,,,
13459,22415.0,21528.0,,27936,,22415.0,27312.0,,26016.0,,,,
13460,22361.0,21520.0,,27968,,22361.0,27304.0,,25984.0,,,,
13461,22388.0,21520.0,,27952,,22388.0,27344.0,,26032.0,,,,
13462,22384.0,21480.0,,27952,,22384.0,27320.0,,26032.0,,,,
13463,22370.0,21504.0,,27976,,22370.0,27336.0,,26016.0,,,,
13464,22375.0,21472.0,,27952,,22375.0,27392.0,,26016.0,,,,
13465,22374.0,21464.0,,27960,,22374.0,27400.0,,26016.0,,,,
13466,22379.0,21464.0,,27968,,22379.0,27456.0,,25984.0,,,,
13467,22399.0,21440.0,,27960,,22399.0,27496.0,,25952.0,,,,
13468,22393.0,21464.0,,27952,,22393.0,27536.0,,25944.0,,,,
13469,22392.0,21472.0,,27952,,22392.0,27544.0,,25944.0,,,,
13470,22359.0,21432.0,,27976,,22359.0,27592.0,,25912.0,,,,
13471,22353.0,21448.0,,27960,,22353.0,27624.0,,25928.0,,,,
13472,22360.0,21464.0,,27976,,22360.0,27648.0,,25904.0,,,,
13473,22360.0,21424.0,,27952,,22360.0,27656.0,,25904.0,,,,
13474,22362.0,21424.0,,27968,,22362.0,27664.0,,25912.0,,,,
13475,22367.0,21440.0,,28000,,22367.0,27624.0,,25880.0,,,,
13476,22378.0,21416.0,,27976,,22378.0,27656.0,,25880.0,,,,
13477,22401.0,21424.0,,27984,,22401.0,27656.0,,25920.0,,,,
13478,22395.0,21408.0,,27976,,22395.0,27632.0,,25880.0,,,,
13479,22397.0,21384.0,,27984,,22397.0,27616.0,,25896.0,,,,
13480,22391.0,21408.0,,27984,,22391.0,27648.0,,25880.0,,,,
13481,22367.0,21408.0,,28000,,22367.0,27616.0,,25888.0,,,,
13482,22377.0,21392.0,,27976,,22377.0,27656.0,,25904.0,,,,
13483,22369.0,21368.0,,27960,,22369.0,27624.0,,25888.0,,,,
13484,22370.0,21400.0,,27992,,22370.0,27624.0,,25920.0,,,,
13485,22369.0,21384.0,,27992,,22369.0,27608.0,,25912.0,,,,
13486,22384.0,21368.0,,27992,,22384.0,27576.0,,25896.0,,,,
13487,22397.0,21344.0,,28000,,22397.0,27600.0,,25928.0,,,,
13488,22405.0,21352.0,,28000,,22405.0,27608.0,,25920.0,,,,
13489,22393.0,21392.0,,27984,,22393.0,27624.0,,25896.0,,,,
13490,22393.0,21352.0,,28008,,22393.0,27592.0,,25928.0,,,,
13491,22372.0,21336.0,,28008,,22372.0,27608.0,,25920.0,,,,
13492,22385.0,21360.0,,28032,,22385.0,27616.0,,25888.0,,,,
13493,22369.0,21376.0,,28008,,22369.0,27632.0,,25896.0,,,,
13494,22369.0,21384.0,,28016,,22369.0,27640.0,,25896.0,,,,
13495,22374.0,21416.0,,27992,,22374.0,27624.0,,25880.0,,,,
13496,22374.0,21432.0,,27984,,22374.0,27632.0,,25896.0,,,,
13497,22393.0,21488.0,,27976,,22393.0,27640.0,,25896.0,,,,
13498,22400.0,21512.0,,27976,,22400.0,27640.0,,25896.0,,,,
13499,22397.0,21544.0,,27984,,22397.0,27648.0,,25896.0,,,,
13500,22397.0,21560.0,,27952,,22397.0,27640.0,,25880.0,,,,
13501,22358.0,21552.0,,27944,,22358.0,27656.0,,25896.0,,,,
13502,22368.0,21576.0,,27952,,22368.0,27656.0,,25888.0,,,,
13503,22363.0,21584.0,,27936,,22363.0,27632.0,,25904.0,,,,
13504,22364.0,21592.0,,27936,,22364.0,27624.0,,25912.0,,,,
13505,22363.0,21576.0,,27936,,22363.0,27632.0,,25888.0,,,,
13506,22357.0,21568.0,,27960,,22357.0,27648.0,,25880.0,,,,
13507,22390.0,21560.0,,27944,,22390.0,27608.0,,25888.0,,,,
13508,22387.0,21568.0,,27944,,22387.0,27656.0,,25896.0,,,,
13509,22380.0,21536.0,,27936,,22380.0,27656.0,,25888.0,,,,
13510,22376.0,21592.0,,27976,,22376.0,27616.0,,25880.0,,,,
13511,22349.0,21576.0,,27952,,22349.0,27592.0,,25888.0,,,,
13512,22357.0,21552.0,,27944,,22357.0,27616.0,,25904.0,,,,
13513,22349.0,21544.0,,27960,,22349.0,27600.0,,25888.0,,,,
13514,22345.0,21552.0,,27960,,22345.0,27632.0,,25888.0,,,,
13515,22347.0,21528.0,,27968,,22347.0,27632.0,,25888.0,,,,
13516,22342.0,21544.0,,27976,,22342.0,27632.0,,25880.0,,,,
13517,22374.0,21504.0,,27968,,22374.0,27632.0,,25896.0,,,,
13518,22377.0,21520.0,,27976,,22377.0,27608.0,,25864.0,,,,
13519,22378.0,21488.0,,27968,,22378.0,27616.0,,25896.0,,,,
13520,22374.0,21520.0,,27944,,22374.0,27592.0,,25896.0,,,,
13521,22369.0,21496.0,,27936,,22369.0,27624.0,,25872.0,,,,
13522,22394.0,21488.0,,27968,,22394.0,27600.0,,25904.0,,,,
13523,22397.0,21520.0,,27968,,22397.0,27584.0,,25896.0,,,,
13524,22398.0,21528.0,,27976,,22398.0,27624.0,,25880.0,,,,
13525,22404.0,21488.0,,27952,,22404.0,27592.0,,25888.0,,,,
13526,22399.0,21520.0,,27952,,22399.0,27616.0,,25896.0,,,,
13527,22428.0,21520.0,,27968,,22428.0,27616.0,,25896.0,,,,
13528,22430.0,21496.0,,27960,,22430.0,27600.0,,25904.0,,,,
13529,22430.0,21464.0,,27960,,22430.0,27592.0,,25888.0,,,,
13530,22428.0,21464.0,,27968,,22428.0,27616.0,,25880.0,,,,
13531,22394.0,21472.0,,27968,,22394.0,27592.0,,25896.0,,,,
13532,22411.0,21520.0,,27968,,22411.0,27600.0,,25880.0,,,,
13533,22416.0,21488.0,,27976,,22416.0,27592.0,,25888.0,,,,
13534,22423.0,21464.0,,27976,,22423.0,27632.0,,25888.0,,,,
13535,22407.0,21472.0,,27992,,22407.0,27632.0,,25896.0,,,,
13536,22413.0,21424.0,,27968,,22413.0,27656.0,,25888.0,,,,
13537,22419.0,21464.0,,27992,,22419.0,27696.0,,25856.0,,,,
13538,22430.0,21440.0,,27992,,22430.0,27736.0,,25840.0,,,,
13539,22427.0,21416.0,,28008,,22427.0,27816.0,,25832.0,,,,
13540,22426.0,21424.0,,28000,,22426.0,27800.0,,25832.0,,,,
13541,22398.0,21392.0,,27992,,22398.0,27880.0,,25800.0,,,,
13542,22401.0,21416.0,,28008,,22401.0,27896.0,,25816.0,,,,
13543,22399.0,21352.0,,28000,,22399.0,27920.0,,25792.0,,,,
13544,22397.0,21352.0,,28008,,22397.0,27920.0,,25776.0,,,,
13545,22399.0,21352.0,,28008,,22399.0,27944.0,,25776.0,,,,
13546,22395.0,21344.0,,28008,,22395.0,27928.0,,25776.0,,,,
13547,22424.0,21336.0,,28048,,22424.0,27960.0,,25768.0,,,,
13548,22426.0,21304.0,,28024,,22426.0,27952.0,,25768.0,,,,
13549,22430.0,21320.0,,27992,,22430.0,27944.0,,25776.0,,,,
13550,22432.0,21320.0,,28000,,22432.0,27968.0,,25776.0,,,,
13551,22407.0,21320.0,,28016,,22407.0,27928.0,,25736.0,,,,
13552,22407.0,21288.0,,28040,,22407.0,27944.0,,25768.0,,,,
13553,22396.0,21320.0,,28024,,22396.0,27928.0,,25760.0,,,,
13554,22401.0,21304.0,,28024,,22401.0,27952.0,,25752.0,,,,
13555,22390.0,21272.0,,28056,,22390.0,27912.0,,25752.0,,,,
13556,22388.0,21232.0,,28032,,22388.0,27936.0,,25760.0,,,,
13557,22424.0,21248.0,,28040,,22424.0,27912.0,,25776.0,,,,
13558,22429.0,21240.0,,28024,,22429.0,27912.0,,25760.0,,,,
13559,22429.0,21216.0,,28016,,22429.0,27904.0,,25776.0,,,,
13560,22427.0,21184.0,,28040,,22427.0,27920.0,,25792.0,,,,
13561,22407.0,21200.0,,28056,,22407.0,27952.0,,25760.0,,,,
13562,22406.0,21216.0,,28064,,22406.0,27928.0,,25776.0,,,,
13563,22391.0,21216.0,,28064,,22391.0,27936.0,,25768.0,,,,
13564,22392.0,21208.0,,28064,,22392.0,27920.0,,25760.0,,,,
13565,22395.0,21248.0,,28064,,22395.0,27952.0,,25744.0,,,,
13566,22376.0,21232.0,,28048,,22376.0,27944.0,,25752.0,,,,
13567,22421.0,21280.0,,28056,,22421.0,27960.0,,25720.0,,,,
13568,22422.0,21296.0,,28040,,22422.0,28000.0,,25736.0,,,,
13569,22423.0,21344.0,,28032,,22423.0,28000.0,,25760.0,,,,
13570,22419.0,21360.0,,28016,,22419.0,27952.0,,25720.0,,,,
13571,22391.0,21384.0,,28016,,22391.0,27968.0,,25736.0,,,,
13572,22387.0,21408.0,,28016,,22387.0,27984.0,,25736.0,,,,
13573,22376.0,21416.0,,27984,,22376.0,27960.0,,25736.0,,,,
13574,22382.0,21432.0,,28008,,22382.0,27968.0,,25720.0,,,,
13575,22381.0,21416.0,,28008,,22381.0,27952.0,,25760.0,,,,
13576,22369.0,21424.0,,27984,,22369.0,27960.0,,25752.0,,,,
13577,22420.0,21376.0,,27992,,22420.0,28000.0,,25744.0,,,,
13578,22413.0,21416.0,,28048,,22413.0,27968.0,,25768.0,,,,
13579,22411.0,21400.0,,28024,,22411.0,27968.0,,25744.0,,,,
13580,22407.0,21384.0,,28032,,22407.0,27984.0,,25736.0,,,,
13581,22395.0,21384.0,,28048,,22395.0,27992.0,,25736.0,,,,
13582,22399.0,21360.0,,28016,,22399.0,27984.0,,25736.0,,,,
13583,22381.0,21336.0,,28040,,22381.0,27968.0,,25744.0,,,,
13584,22380.0,21312.0,,28032,,22380.0,27976.0,,25744.0,,,,
13585,22390.0,21344.0,,28040,,22390.0,27968.0,,25760.0,,,,
13586,22392.0,21328.0,,28032,,22392.0,27992.0,,25768.0,,,,
13587,22425.0,21304.0,,28064,,22425.0,27968.0,,25736.0,,,,
13588,22434.0,21296.0,,28056,,22434.0,27968.0,,25728.0,,,,
13589,22438.0,21272.0,,28040,,22438.0,27952.0,,25720.0,,,,
13590,22455.0,21272.0,,28056,,22455.0,27992.0,,25744.0,,,,
13591,22452.0,21280.0,,28048,,22452.0,28008.0,,25736.0,,,,
13592,22461.0,21288.0,,28080,,22461.0,27968.0,,25736.0,,,,
13593,22451.0,21272.0,,28072,,22451.0,28008.0,,25712.0,,,,
13594,22449.0,21248.0,,28072,,22449.0,27984.0,,25720.0,,,,
13595,22446.0,21264.0,,28048,,22446.0,27984.0,,25744.0,,,,
13596,22457.0,21264.0,,28056,,22457.0,27992.0,,25744.0,,,,
13597,22458.0,21264.0,,28048,,22458.0,27992.0,,25728.0,,,,
13598,22450.0,21296.0,,28072,,22450.0,27992.0,,25728.0,,,,
13599,22451.0,21224.0,,28080,,22451.0,27976.0,,25720.0,,,,
13600,22458.0,21280.0,,28080,,22458.0,28000.0,,25736.0,,,,
13601,22447.0,21256.0,,28048,,22447.0,28016.0,,25728.0,,,,
13602,22448.0,21272.0,,28064,,22448.0,28048.0,,25728.0,,,,
13603,22437.0,21240.0,,28056,,22437.0,28096.0,,25704.0,,,,
13604,22436.0,21224.0,,28056,,22436.0,28176.0,,25696.0,,,,
13605,22429.0,21216.0,,28072,,22429.0,28208.0,,25672.0,,,,
13606,22417.0,21224.0,,28064,,22417.0,28248.0,,25656.0,,,,
13607,22419.0,21240.0,,28096,,22419.0,28280.0,,25656.0,,,,
13608,22415.0,21192.0,,28088,,22415.0,28296.0,,25648.0,,,,
13609,22439.0,21216.0,,28088,,22439.0,28336.0,,25632.0,,,,
13610,22429.0,21224.0,,28064,,22429.0,28336.0,,25600.0,,,,
13611,22417.0,21176.0,,28064,,22417.0,28328.0,,25616.0,,,,
13612,22423.0,21208.0,,28064,,22423.0,28328.0,,25600.0,,,,
13613,22406.0,21208.0,,28072,,22406.0,28360.0,,25608.0,,,,
13614,22411.0,21192.0,,28072,,22411.0,28344.0,,25576.0,,,,
13615,22415.0,21200.0,,28056,,22415.0,28352.0,,25592.0,,,,
13616,22411.0,21184.0,,28072,,22411.0,28368.0,,25608.0,,,,
13617,22411.0,21184.0,,28072,,22411.0,28352.0,,25608.0,,,,
13618,22411.0,21192.0,,28096,,22411.0,28336.0,,25600.0,,,,
13619,22417.0,21160.0,,28088,,22417.0,28344.0,,25592.0,,,,
13620,22424.0,21184.0,,28096,,22424.0,28344.0,,25608.0,,,,
13621,22417.0,21168.0,,28088,,22417.0,28328.0,,25584.0,,,,
13622,22422.0,21184.0,,28088,,22422.0,28344.0,,25584.0,,,,
13623,22419.0,21176.0,,28096,,22419.0,28352.0,,25600.0,,,,
13624,22415.0,21184.0,,28088,,22415.0,28320.0,,25600.0,,,,
13625,22404.0,21176.0,,28096,,22404.0,28328.0,,25584.0,,,,
13626,22406.0,21144.0,,28104,,22406.0,28344.0,,25576.0,,,,
13627,22437.0,21144.0,,28096,,22437.0,28320.0,,25600.0,,,,
13628,22438.0,21144.0,,28104,,22438.0,28328.0,,25616.0,,,,
13629,22443.0,21136.0,,28088,,22443.0,28344.0,,25600.0,,,,
13630,22443.0,21168.0,,28088,,22443.0,28360.0,,25600.0,,,,
13631,22407.0,21184.0,,28088,,22407.0,28328.0,,25592.0,,,,
13632,22411.0,21200.0,,28080,,22411.0,28360.0,,25608.0,,,,
13633,22401.0,21256.0,,28080,,22401.0,28352.0,,25600.0,,,,
13634,22411.0,21320.0,,28064,,22411.0,28392.0,,25592.0,,,,
13635,22410.0,21344.0,,28048,,22410.0,28376.0,,25584.0,,,,
13636,22425.0,21384.0,,28032,,22425.0,28368.0,,25592.0,,,,
13637,22407.0,21376.0,,28008,,22407.0,28376.0,,25592.0,,,,
13638,22407.0,21448.0,,28016,,22407.0,28384.0,,25584.0,,,,
13639,22408.0,21448.0,,28056,,22408.0,28384.0,,25560.0,,,,
13640,22408.0,21472.0,,28016,,22408.0,28416.0,,25568.0,,,,
13641,22403.0,21464.0,,28024,,22403.0,28408.0,,25568.0,,,,
13642,22410.0,21432.0,,28016,,22410.0,28400.0,,25584.0,,,,
13643,22397.0,21448.0,,28016,,22397.0,28400.0,,25584.0,,,,
13644,22398.0,21448.0,,28024,,22398.0,28376.0,,25576.0,,,,
13645,22407.0,21448.0,,28024,,22407.0,28432.0,,25568.0,,,,
13646,22405.0,21432.0,,28032,,22405.0,28400.0,,25576.0,,,,
13647,22426.0,21432.0,,28008,,22426.0,28384.0,,25568.0,,,,
13648,22426.0,21456.0,,28032,,22426.0,28376.0,,25576.0,,,,
13649,22428.0,21440.0,,28032,,22428.0,28408.0,,25568.0,,,,
13650,22430.0,21424.0,,28024,,22430.0,28368.0,,25584.0,,,,
13651,22414.0,21408.0,,28032,,22414.0,28408.0,,25552.0,,,,
13652,22421.0,21408.0,,28040,,22421.0,28408.0,,25552.0,,,,
13653,22427.0,21400.0,,28024,,22427.0,28400.0,,25576.0,,,,
13654,22439.0,21360.0,,28056,,22439.0,28408.0,,25560.0,,,,
13655,22449.0,21360.0,,28056,,22449.0,28400.0,,25592.0,,,,
13656,22457.0,21352.0,,28032,,22457.0,28400.0,,25560.0,,,,
13657,22492.0,21344.0,,28056,,22492.0,28384.0,,25576.0,,,,
13658,22488.0,21360.0,,28056,,22488.0,28424.0,,25568.0,,,,
13659,22507.0,21344.0,,28064,,22507.0,28408.0,,25560.0,,,,
13660,22499.0,21336.0,,28040,,22499.0,28392.0,,25568.0,,,,
13661,22485.0,21376.0,,28032,,22485.0,28392.0,,25544.0,,,,
13662,22485.0,21376.0,,28032,,22485.0,28432.0,,25544.0,,,,
13663,22472.0,21352.0,,28032,,22472.0,28392.0,,25536.0,,,,
13664,22470.0,21368.0,,28056,,22470.0,28400.0,,25544.0,,,,
13665,22470.0,21384.0,,28056,,22470.0,28400.0,,25560.0,,,,
13666,22475.0,21392.0,,28048,,22475.0,28408.0,,25568.0,,,,
13667,22495.0,21360.0,,28056,,22495.0,28456.0,,25568.0,,,,
13668,22498.0,21376.0,,28056,,22498.0,28496.0,,25536.0,,,,
13669,22496.0,21328.0,,28056,,22496.0,28576.0,,25544.0,,,,
13670,22490.0,21400.0,,28064,,22490.0,28608.0,,25512.0,,,,
13671,22454.0,21392.0,,28056,,22454.0,28656.0,,25504.0,,,,
13672,22478.0,21368.0,,28040,,22478.0,28696.0,,25480.0,,,,
13673,22458.0,21328.0,,28032,,22458.0,28704.0,,25456.0,,,,
13674,22454.0,21336.0,,28056,,22454.0,28760.0,,25456.0,,,,
13675,22467.0,21312.0,,28064,,22467.0,28784.0,,25408.0,,,,
13676,22464.0,21336.0,,28080,,22464.0,28808.0,,25424.0,,,,
13677,22482.0,21336.0,,28056,,22482.0,28800.0,,25416.0,,,,
13678,22488.0,21320.0,,28080,,22488.0,28784.0,,25432.0,,,,
13679,22492.0,21328.0,,28056,,22492.0,28792.0,,25424.0,,,,
13680,22492.0,21312.0,,28080,,22492.0,28816.0,,25416.0,,,,
13681,22483.0,21288.0,,28088,,22483.0,28800.0,,25392.0,,,,
13682,22473.0,21280.0,,28072,,22473.0,28800.0,,25424.0,,,,
13683,22468.0,21280.0,,28072,,22468.0,28808.0,,25416.0,,,,
13684,22477.0,21296.0,,28080,,22477.0,28792.0,,25424.0,,,,
13685,22475.0,21304.0,,28064,,22475.0,28768.0,,25424.0,,,,
13686,22476.0,21280.0,,28064,,22476.0,28776.0,,25424.0,,,,
13687,22498.0,21248.0,,28072,,22498.0,28768.0,,25424.0,,,,
13688,22500.0,21240.0,,28072,,22500.0,28760.0,,25424.0,,,,
13689,22495.0,21256.0,,28056,,22495.0,28800.0,,25424.0,,,,
13690,22500.0,21264.0,,28072,,22500.0,28776.0,,25424.0,,,,
13691,22485.0,21272.0,,28064,,22485.0,28776.0,,25424.0,,,,
13692,22487.0,21288.0,,28080,,22487.0,28808.0,,25440.0,,,,
13693,22472.0,21264.0,,28040,,22472.0,28808.0,,25432.0,,,,
13694,22467.0,21240.0,,28072,,22467.0,28808.0,,25408.0,,,,
13695,22467.0,21256.0,,28080,,22467.0,28800.0,,25424.0,,,,
13696,22468.0,21272.0,,28096,,22468.0,28808.0,,25408.0,,,,
13697,22499.0,21296.0,,28064,,22499.0,28848.0,,25416.0,,,,
13698,22488.0,21336.0,,28080,,22488.0,28880.0,,25392.0,,,,
13699,22495.0,21384.0,,28048,,22495.0,28856.0,,25376.0,,,,
13700,22491.0,21432.0,,28048,,22491.0,28856.0,,25400.0,,,,
13701,22485.0,21448.0,,28032,,22485.0,28872.0,,25376.0,,,,
13702,22473.0,21504.0,,28032,,22473.0,28872.0,,25392.0,,,,
13703,22452.0,21496.0,,28008,,22452.0,28848.0,,25376.0,,,,
13704,22467.0,21520.0,,28008,,22467.0,28864.0,,25360.0,,,,
13705,22473.0,21560.0,,27984,,22473.0,28888.0,,25384.0,,,,
13706,22457.0,21592.0,,27984,,22457.0,28880.0,,25368.0,,,,
13707,22485.0,21568.0,,28008,,22485.0,28880.0,,25368.0,,,,
13708,22489.0,21576.0,,27992,,22489.0,28896.0,,25368.0,,,,
13709,22501.0,21592.0,,28000,,22501.0,28904.0,,25368.0,,,,
13710,22494.0,21584.0,,28008,,22494.0,28864.0,,25368.0,,,,
13711,22476.0,21576.0,,28000,,22476.0,28880.0,,25384.0,,,,
13712,22463.0,21624.0,,27992,,22463.0,28888.0,,25400.0,,,,
13713,22445.0,21600.0,,28016,,22445.0,28880.0,,25376.0,,,,
13714,22449.0,21568.0,,28000,,22449.0,28864.0,,25360.0,,,,
13715,22447.0,21608.0,,28008,,22447.0,28880.0,,25384.0,,,,
13716,22448.0,21592.0,,28008,,22448.0,28856.0,,25376.0,,,,
13717,22473.0,21544.0,,28000,,22473.0,28888.0,,25368.0,,,,
13718,22488.0,21584.0,,28016,,22488.0,28864.0,,25376.0,,,,
13719,22488.0,21544.0,,28000,,22488.0,28912.0,,25352.0,,,,
13720,22502.0,21552.0,,28000,,22502.0,28856.0,,25384.0,,,,
13721,22513.0,21488.0,,28000,,22513.0,28840.0,,25360.0,,,,
13722,22528.0,21560.0,,28008,,22528.0,28904.0,,25376.0,,,,
13723,22519.0,21504.0,,28008,,22519.0,28856.0,,25376.0,,,,
13724,22520.0,21512.0,,28024,,22520.0,28872.0,,25376.0,,,,
13725,22518.0,21544.0,,28000,,22518.0,28912.0,,25376.0,,,,
13726,22521.0,21544.0,,28008,,22521.0,28888.0,,25360.0,,,,
13727,22513.0,21528.0,,27984,,22513.0,28888.0,,25344.0,,,,
13728,22521.0,21536.0,,28008,,22521.0,28904.0,,25336.0,,,,
13729,22530.0,21552.0,,28000,,22530.0,28872.0,,25336.0,,,,
13730,22521.0,21552.0,,28008,,22521.0,28880.0,,25344.0,,,,
13731,22521.0,21544.0,,28016,,22521.0,28912.0,,25360.0,,,,
13732,22528.0,21560.0,,28024,,22528.0,28904.0,,25368.0,,,,
13733,22516.0,21560.0,,27992,,22516.0,28896.0,,25368.0,,,,
13734,22517.0,21544.0,,28024,,22517.0,28936.0,,25344.0,,,,
13735,22525.0,21568.0,,28000,,22525.0,28976.0,,25336.0,,,,
13736,22519.0,21528.0,,28024,,22519.0,28992.0,,25352.0,,,,
13737,22524.0,21552.0,,28008,,22524.0,29072.0,,25312.0,,,,
13738,22523.0,21536.0,,28008,,22523.0,29128.0,,25304.0,,,,
13739,22529.0,21504.0,,28064,,22529.0,29168.0,,25288.0,,,,
13740,22529.0,21528.0,,28032,,22529.0,29184.0,,25264.0,,,,
13741,22523.0,21520.0,,28032,,22523.0,29208.0,,25248.0,,,,
13742,22535.0,21512.0,,28056,,22535.0,29232.0,,25248.0,,,,
13743,22526.0,21504.0,,28032,,22526.0,29272.0,,25264.0,,,,
13744,22534.0,21504.0,,28032,,22534.0,29256.0,,25232.0,,,,
13745,22529.0,21528.0,,28024,,22529.0,29264.0,,25224.0,,,,
13746,22531.0,21480.0,,28016,,22531.0,29264.0,,25248.0,,,,
13747,22535.0,21512.0,,28040,,22535.0,29288.0,,25224.0,,,,
13748,22555.0,21496.0,,28048,,22555.0,29248.0,,25248.0,,,,
13749,22554.0,21488.0,,28048,,22554.0,29264.0,,25232.0,,,,
13750,22552.0,21488.0,,28040,,22552.0,29264.0,,25240.0,,,,
13751,22573.0,21472.0,,28024,,22573.0,29280.0,,25232.0,,,,
13752,22546.0,21432.0,,28032,,22546.0,29256.0,,25232.0,,,,
13753,22546.0,21448.0,,28032,,22546.0,29272.0,,25248.0,,,,
13754,22550.0,21448.0,,28056,,22550.0,29272.0,,25232.0,,,,
13755,22552.0,21456.0,,28048,,22552.0,29240.0,,25224.0,,,,
13756,22551.0,21464.0,,28032,,22551.0,29248.0,,25248.0,,,,
13757,22553.0,21480.0,,28048,,22553.0,29280.0,,25224.0,,,,
13758,22575.0,21448.0,,28056,,22575.0,29256.0,,25224.0,,,,
13759,22571.0,21432.0,,28032,,22571.0,29256.0,,25224.0,,,,
13760,22567.0,21448.0,,28040,,22567.0,29296.0,,25208.0,,,,
13761,22565.0,21456.0,,28016,,22565.0,29272.0,,25248.0,,,,
13762,22554.0,21448.0,,28032,,22554.0,29288.0,,25208.0,,,,
13763,22537.0,21424.0,,28000,,22537.0,29304.0,,25224.0,,,,
13764,22537.0,21456.0,,28048,,22537.0,29328.0,,25192.0,,,,
13765,22538.0,21520.0,,28032,,22538.0,29320.0,,25232.0,,,,
13766,22543.0,21544.0,,28000,,22543.0,29320.0,,25184.0,,,,
13767,22541.0,21576.0,,28000,,22541.0,29344.0,,25200.0,,,,
13768,22565.0,21616.0,,28000,,22565.0,29352.0,,25200.0,,,,
13769,22577.0,21680.0,,27984,,22577.0,29376.0,,25216.0,,,,
13770,22572.0,21712.0,,27992,,22572.0,29336.0,,25200.0,,,,
