pat,red,ir,real_imp,img_imp,temp,env
18431,22943.0,30590.0,,,,
18431,22941.0,30583.0,,,,
18451,22953.0,30581.0,,,,
18453,22948.0,30571.0,,,,
18459,22942.0,30562.0,,,,
18459,22940.0,30565.0,,,,
18443,22947.0,30575.0,,,,
18437,22951.0,30566.0,,,,
18438,22950.0,30571.0,,,,
18438,22947.0,30552.0,,,,
18426,22937.0,30570.0,,,,
18443,22941.0,30553.0,,,,
18455,22941.0,30568.0,,,,
18455,22949.0,30543.0,,,,
18448,22940.0,30539.0,,,,
18458,22943.0,30538.0,,,,
18459,22955.0,30539.0,,,,
18459,22953.0,30527.0,,,,
18459,22954.0,30521.0,,,,
18463,22958.0,30529.0,,,,
18477,22959.0,30516.0,,,,
18477,22949.0,30507.0,,,,
18504,22968.0,30501.0,,,,
18516,22962.0,30486.0,,,,
18512,22975.0,30479.0,,,,
18512,22972.0,30453.0,,,,
18487,22965.0,30463.0,,,,
18493,22968.0,30440.0,,,,
18485,22981.0,30443.0,,,,
18485,22984.0,30435.0,,,,
18495,22981.0,30466.0,,,,
18510,22959.0,30496.0,,,,
18513,22953.0,30574.0,,,,
18513,22909.0,30601.0,,,,
18512,22897.0,30646.0,,,,
18448,22887.0,30675.0,,,,
18465,22890.0,30732.0,,,,
18465,22872.0,30760.0,,,,
18456,22862.0,30775.0,,,,
18442,22848.0,30791.0,,,,
18485,22851.0,30787.0,,,,
18485,22856.0,30800.0,,,,
18478,22860.0,30801.0,,,,
18476,22852.0,30812.0,,,,
18472,22845.0,30778.0,,,,
18472,22850.0,30783.0,,,,
18459,22861.0,30790.0,,,,
18455,22858.0,30747.0,,,,
18468,22864.0,30737.0,,,,
18468,22870.0,30719.0,,,,
18486,22886.0,30711.0,,,,
18485,22890.0,30679.0,,,,
18480,22890.0,30654.0,,,,
18480,22893.0,30660.0,,,,
18460,22885.0,30643.0,,,,
18455,22898.0,30645.0,,,,
18455,22900.0,30643.0,,,,
18455,22895.0,30625.0,,,,
18472,22897.0,30630.0,,,,
18474,22895.0,30631.0,,,,
18467,22895.0,30623.0,,,,
18467,22892.0,30636.0,,,,
18429,22895.0,30632.0,,,,
18439,22898.0,30640.0,,,,
18431,22897.0,30626.0,,,,
18431,22906.0,30617.0,,,,
18443,22897.0,30618.0,,,,
18460,22900.0,30606.0,,,,
18463,22906.0,30603.0,,,,
18463,22912.0,30602.0,,,,
18464,22902.0,30590.0,,,,
18463,22904.0,30588.0,,,,
18461,22904.0,30576.0,,,,
18461,22904.0,30580.0,,,,
18465,22918.0,30568.0,,,,
18512,22916.0,30562.0,,,,
18518,22922.0,30553.0,,,,
18518,22932.0,30537.0,,,,
18525,22925.0,30513.0,,,,
18503,22928.0,30520.0,,,,
18505,22929.0,30513.0,,,,
18505,22939.0,30496.0,,,,
18504,22934.0,30482.0,,,,
18505,22945.0,30482.0,,,,
18527,22941.0,30512.0,,,,
18527,22940.0,30542.0,,,,
18525,22923.0,30593.0,,,,
18474,22900.0,30609.0,,,,
18483,22882.0,30694.0,,,,
18483,22865.0,30720.0,,,,
18476,22852.0,30759.0,,,,
18460,22839.0,30786.0,,,,
18471,22819.0,30811.0,,,,
18471,22820.0,30834.0,,,,
18489,22821.0,30835.0,,,,
18492,22816.0,30855.0,,,,
18492,22810.0,30855.0,,,,
18492,22806.0,30852.0,,,,
18487,22814.0,30857.0,,,,
18484,22807.0,30845.0,,,,
18483,22820.0,30830.0,,,,
18483,22830.0,30819.0,,,,
18484,22827.0,30795.0,,,,
18485,22833.0,30783.0,,,,
18488,22832.0,30764.0,,,,
18488,22847.0,30741.0,,,,
18466,22857.0,30730.0,,,,
18463,22860.0,30727.0,,,,
18459,22855.0,30704.0,,,,
18459,22861.0,30695.0,,,,
18472,22867.0,30688.0,,,,
18473,22869.0,30680.0,,,,
18473,22874.0,30676.0,,,,
18473,22872.0,30672.0,,,,
18471,22864.0,30675.0,,,,
18459,22862.0,30686.0,,,,
18464,22865.0,30677.0,,,,
18464,22868.0,30677.0,,,,
18461,22879.0,30662.0,,,,
18459,22864.0,30668.0,,,,
18465,22864.0,30672.0,,,,
18465,22875.0,30676.0,,,,
18460,22875.0,30670.0,,,,
18447,22877.0,30647.0,,,,
18418,22878.0,30649.0,,,,
18418,22871.0,30637.0,,,,
18425,22880.0,30639.0,,,,
18477,22886.0,30626.0,,,,
18476,22887.0,30628.0,,,,
18476,22893.0,30603.0,,,,
18487,22880.0,30591.0,,,,
18508,22884.0,30601.0,,,,
18508,22904.0,30600.0,,,,
18508,22895.0,30578.0,,,,
18497,22909.0,30584.0,,,,
18490,22909.0,30563.0,,,,
18487,22895.0,30562.0,,,,
18487,22904.0,30550.0,,,,
18504,22914.0,30559.0,,,,
18488,22917.0,30543.0,,,,
18493,22916.0,30575.0,,,,
18493,22893.0,30624.0,,,,
18476,22879.0,30657.0,,,,
18470,22864.0,30687.0,,,,
18463,22855.0,30773.0,,,,
18463,22828.0,30793.0,,,,
18487,22808.0,30835.0,,,,
18477,22801.0,30852.0,,,,
18468,22798.0,30867.0,,,,
18468,22797.0,30900.0,,,,
18465,22792.0,30903.0,,,,
18439,22782.0,30915.0,,,,
18436,22776.0,30937.0,,,,
18436,22779.0,30905.0,,,,
18430,22788.0,30914.0,,,,
18442,22778.0,30906.0,,,,
18458,22779.0,30887.0,,,,
18458,22800.0,30866.0,,,,
18477,22807.0,30860.0,,,,
18455,22811.0,30844.0,,,,
18446,22808.0,30811.0,,,,
18446,22816.0,30786.0,,,,
18429,22825.0,30784.0,,,,
18455,22831.0,30761.0,,,,
18453,22833.0,30751.0,,,,
18453,22837.0,30743.0,,,,
18460,22853.0,30743.0,,,,
18460,22838.0,30749.0,,,,
18440,22845.0,30733.0,,,,
18440,22837.0,30729.0,,,,
18442,22831.0,30741.0,,,,
18441,22829.0,30738.0,,,,
18435,22831.0,30743.0,,,,
18435,22835.0,30742.0,,,,
18437,22837.0,30738.0,,,,
18409,22833.0,30727.0,,,,
18418,22840.0,30731.0,,,,
18418,22839.0,30734.0,,,,
18406,22832.0,30718.0,,,,
18417,22860.0,30716.0,,,,
18440,22851.0,30716.0,,,,
18440,22857.0,30719.0,,,,
18450,22846.0,30701.0,,,,
18457,22850.0,30690.0,,,,
18468,22859.0,30681.0,,,,
18468,22865.0,30682.0,,,,
18482,22865.0,30666.0,,,,
18467,22861.0,30650.0,,,,
18464,22860.0,30649.0,,,,
18464,22882.0,30631.0,,,,
18457,22886.0,30633.0,,,,
18482,22886.0,30618.0,,,,
18429,22876.0,30614.0,,,,
18429,22875.0,30618.0,,,,
18477,22890.0,30622.0,,,,
18480,22873.0,30645.0,,,,
18470,22866.0,30719.0,,,,
18470,22835.0,30761.0,,,,
18475,22822.0,30798.0,,,,
18466,22804.0,30842.0,,,,
18458,22791.0,30917.0,,,,
18458,22768.0,30953.0,,,,
18451,22754.0,30980.0,,,,
18437,22744.0,31005.0,,,,
18424,22743.0,31009.0,,,,
18424,22741.0,31022.0,,,,
18420,22744.0,31038.0,,,,
18431,22743.0,31034.0,,,,
18440,22744.0,31032.0,,,,
18440,22741.0,31015.0,,,,
18422,22742.0,31017.0,,,,
18426,22745.0,31004.0,,,,
18430,22759.0,30992.0,,,,
18430,22755.0,30969.0,,,,
18440,22771.0,30941.0,,,,
18459,22775.0,30934.0,,,,
18459,22785.0,30918.0,,,,
18459,22789.0,30895.0,,,,
18461,22795.0,30885.0,,,,
18454,22799.0,30890.0,,,,
18461,22800.0,30881.0,,,,
18461,22803.0,30875.0,,,,
18457,22809.0,30875.0,,,,
18449,22797.0,30869.0,,,,
18436,22797.0,30873.0,,,,
18436,22796.0,30882.0,,,,
18433,22790.0,30896.0,,,,
18443,22786.0,30878.0,,,,
18433,22795.0,30881.0,,,,
18433,22787.0,30884.0,,,,
18443,22791.0,30864.0,,,,
18448,22792.0,30876.0,,,,
18458,22796.0,30865.0,,,,
18458,22802.0,30864.0,,,,
18436,22803.0,30849.0,,,,
18438,22801.0,30847.0,,,,
18442,22794.0,30857.0,,,,
18442,22798.0,30860.0,,,,
18457,22809.0,30866.0,,,,
18443,22799.0,30865.0,,,,
18458,22806.0,30848.0,,,,
18458,22797.0,30856.0,,,,
18462,22806.0,30853.0,,,,
18467,22802.0,30846.0,,,,
18452,22799.0,30835.0,,,,
18452,22815.0,30825.0,,,,
18475,22809.0,30832.0,,,,
18465,22815.0,30819.0,,,,
18461,22816.0,30806.0,,,,
18461,22815.0,30810.0,,,,
18490,22815.0,30824.0,,,,
18485,22804.0,30854.0,,,,
18485,22789.0,30955.0,,,,
18485,22760.0,30995.0,,,,
18480,22746.0,31037.0,,,,
18467,22725.0,31079.0,,,,
18466,22714.0,31101.0,,,,
18466,22706.0,31150.0,,,,
18446,22700.0,31181.0,,,,
18462,22696.0,31204.0,,,,
18446,22691.0,31247.0,,,,
18446,22680.0,31274.0,,,,
18440,22678.0,31262.0,,,,
18437,22670.0,31266.0,,,,
18434,22675.0,31271.0,,,,
18434,22681.0,31242.0,,,,
18449,22675.0,31238.0,,,,
18475,22691.0,31222.0,,,,
18473,22685.0,31211.0,,,,
18473,22696.0,31200.0,,,,
18475,22702.0,31195.0,,,,
18486,22705.0,31157.0,,,,
18481,22718.0,31141.0,,,,
18481,22726.0,31126.0,,,,
18475,22722.0,31128.0,,,,
18419,22723.0,31110.0,,,,
18441,22724.0,31113.0,,,,
18441,22722.0,31105.0,,,,
18446,22727.0,31116.0,,,,
18449,22728.0,31116.0,,,,
18443,22720.0,31125.0,,,,
18443,22731.0,31109.0,,,,
18434,22720.0,31126.0,,,,
18446,22733.0,31114.0,,,,
18433,22723.0,31116.0,,,,
18433,22722.0,31110.0,,,,
18461,22726.0,31109.0,,,,
18451,22731.0,31116.0,,,,
18451,22735.0,31078.0,,,,
18451,22740.0,31078.0,,,,
18455,22749.0,31070.0,,,,
18446,22750.0,31062.0,,,,
18455,22745.0,31075.0,,,,
18455,22752.0,31061.0,,,,
18453,22756.0,31036.0,,,,
18480,22765.0,31029.0,,,,
18440,22763.0,31003.0,,,,
18440,22765.0,31016.0,,,,
18471,22769.0,30986.0,,,,
18480,22780.0,30966.0,,,,
18479,22788.0,30946.0,,,,
18479,22794.0,30953.0,,,,
18494,22793.0,30939.0,,,,
18514,22797.0,30929.0,,,,
18514,22805.0,30911.0,,,,
18514,22799.0,30917.0,,,,
18508,22804.0,30925.0,,,,
18507,22790.0,30956.0,,,,
18508,22784.0,31038.0,,,,
18508,22748.0,31076.0,,,,
18497,22738.0,31127.0,,,,
18456,22717.0,31177.0,,,,
18457,22706.0,31216.0,,,,
18457,22694.0,31250.0,,,,
18442,22683.0,31277.0,,,,
18459,22679.0,31309.0,,,,
18461,22676.0,31338.0,,,,
18461,22669.0,31348.0,,,,
18453,22664.0,31371.0,,,,
18479,22659.0,31363.0,,,,
18481,22661.0,31366.0,,,,
18481,22663.0,31358.0,,,,
18493,22665.0,31343.0,,,,
18490,22661.0,31347.0,,,,
18481,22677.0,31308.0,,,,
18481,22683.0,31284.0,,,,
18485,22706.0,31266.0,,,,
18484,22706.0,31253.0,,,,
18482,22715.0,31234.0,,,,
18482,22722.0,31229.0,,,,
18469,22729.0,31203.0,,,,
18460,22720.0,31205.0,,,,
18478,22719.0,31194.0,,,,
18478,22726.0,31192.0,,,,
18428,22725.0,31199.0,,,,
18420,22721.0,31193.0,,,,
18441,22728.0,31186.0,,,,
18441,22729.0,31199.0,,,,
18427,22735.0,31194.0,,,,
18445,22728.0,31212.0,,,,
18450,22725.0,31208.0,,,,
18450,22732.0,31201.0,,,,
18435,22730.0,31213.0,,,,
18439,22734.0,31204.0,,,,
18436,22735.0,31190.0,,,,
18436,22733.0,31187.0,,,,
18439,22743.0,31180.0,,,,
18412,22745.0,31185.0,,,,
18408,22748.0,31161.0,,,,
18408,22753.0,31153.0,,,,
18451,22758.0,31141.0,,,,
18459,22756.0,31132.0,,,,
18460,22760.0,31122.0,,,,
18460,22757.0,31126.0,,,,
18487,22771.0,31111.0,,,,
18476,22776.0,31109.0,,,,
18500,22773.0,31100.0,,,,
18500,22777.0,31086.0,,,,
18506,22778.0,31063.0,,,,
18522,22790.0,31054.0,,,,
18515,22791.0,31042.0,,,,
18515,22798.0,31053.0,,,,
18509,22791.0,31062.0,,,,
18503,22777.0,31093.0,,,,
18475,22763.0,31196.0,,,,
18475,22732.0,31244.0,,,,
18444,22719.0,31289.0,,,,
18468,22711.0,31320.0,,,,
18478,22688.0,31380.0,,,,
18478,22683.0,31429.0,,,,
18455,22671.0,31451.0,,,,
18474,22663.0,31478.0,,,,
18476,22649.0,31513.0,,,,
18476,22642.0,31527.0,,,,
18467,22636.0,31530.0,,,,
18464,22631.0,31537.0,,,,
18465,22636.0,31542.0,,,,
18465,22642.0,31538.0,,,,
18477,22646.0,31514.0,,,,
18476,22648.0,31515.0,,,,
18486,22649.0,31486.0,,,,
18486,22671.0,31478.0,,,,
18472,22680.0,31464.0,,,,
18444,22684.0,31446.0,,,,
18436,22678.0,31427.0,,,,
18436,22690.0,31402.0,,,,
18452,22690.0,31400.0,,,,
18444,22697.0,31403.0,,,,
18451,22702.0,31379.0,,,,
18451,22703.0,31382.0,,,,
18455,22711.0,31391.0,,,,
18410,22705.0,31384.0,,,,
18416,22683.0,31401.0,,,,
18416,22695.0,31390.0,,,,
18432,22701.0,31387.0,,,,
18428,22694.0,31400.0,,,,
18432,22700.0,31390.0,,,,
18432,22698.0,31399.0,,,,
18440,22710.0,31389.0,,,,
18434,22709.0,31384.0,,,,
18410,22714.0,31382.0,,,,
18410,22727.0,31365.0,,,,
18411,22716.0,31358.0,,,,
18413,22730.0,31358.0,,,,
18426,22728.0,31336.0,,,,
18426,22729.0,31340.0,,,,
18460,22738.0,31334.0,,,,
18478,22730.0,31328.0,,,,
18486,22743.0,31304.0,,,,
18486,22748.0,31298.0,,,,
18478,22766.0,31283.0,,,,
18477,22754.0,31277.0,,,,
18482,22772.0,31253.0,,,,
18482,22771.0,31251.0,,,,
18492,22771.0,31234.0,,,,
18510,22769.0,31233.0,,,,
18507,22785.0,31234.0,,,,
18507,22781.0,31249.0,,,,
18486,22760.0,31271.0,,,,
18466,22753.0,31317.0,,,,
18454,22732.0,31370.0,,,,
18454,22713.0,31432.0,,,,
18489,22698.0,31477.0,,,,
18495,22685.0,31543.0,,,,
18490,22665.0,31634.0,,,,
18490,22647.0,31687.0,,,,
18481,22624.0,31724.0,,,,
18438,22618.0,31740.0,,,,
18444,22616.0,31801.0,,,,
18444,22612.0,31797.0,,,,
18449,22603.0,31824.0,,,,
18466,22602.0,31823.0,,,,
18485,22602.0,31822.0,,,,
18485,22599.0,31813.0,,,,
18476,22596.0,31803.0,,,,
18478,22609.0,31790.0,,,,
18441,22616.0,31752.0,,,,
18441,22623.0,31737.0,,,,
18452,22629.0,31732.0,,,,
18450,22653.0,31719.0,,,,
18461,22645.0,31696.0,,,,
18461,22653.0,31686.0,,,,
18485,22657.0,31686.0,,,,
18478,22667.0,31682.0,,,,
18470,22660.0,31670.0,,,,
18470,22665.0,31677.0,,,,
18444,22667.0,31665.0,,,,
18441,22669.0,31671.0,,,,
18446,22668.0,31677.0,,,,
18446,22667.0,31670.0,,,,
18451,22666.0,31663.0,,,,
18464,22663.0,31655.0,,,,
18458,22671.0,31654.0,,,,
18458,22673.0,31657.0,,,,
18443,22684.0,31656.0,,,,
18419,22676.0,31656.0,,,,
18429,22686.0,31642.0,,,,
18429,22677.0,31634.0,,,,
18448,22675.0,31638.0,,,,
18445,22695.0,31613.0,,,,
18444,22695.0,31594.0,,,,
18444,22706.0,31589.0,,,,
18449,22711.0,31578.0,,,,
18442,22720.0,31576.0,,,,
18455,22718.0,31553.0,,,,
18455,22740.0,31538.0,,,,
18462,22732.0,31529.0,,,,
18497,22733.0,31531.0,,,,
18506,22738.0,31502.0,,,,
18506,22755.0,31496.0,,,,
18513,22750.0,31486.0,,,,
18491,22756.0,31483.0,,,,
18502,22759.0,31449.0,,,,
18502,22774.0,31447.0,,,,
18501,22777.0,31459.0,,,,
18508,22758.0,31482.0,,,,
18509,22746.0,31530.0,,,,
18509,22731.0,31576.0,,,,
18502,22711.0,31628.0,,,,
18490,22686.0,31677.0,,,,
18478,22684.0,31791.0,,,,
18478,22641.0,31863.0,,,,
18483,22636.0,31896.0,,,,
18483,22618.0,31945.0,,,,
18482,22605.0,31993.0,,,,
18482,22594.0,32011.0,,,,
18488,22578.0,32044.0,,,,
18490,22573.0,32067.0,,,,
18430,22570.0,32074.0,,,,
18430,22577.0,32083.0,,,,
18459,22589.0,32073.0,,,,
18469,22583.0,32065.0,,,,
18456,22589.0,32057.0,,,,
18456,22585.0,32040.0,,,,
18495,22598.0,32027.0,,,,
18499,22602.0,31994.0,,,,
18488,22613.0,31964.0,,,,
18488,22629.0,31951.0,,,,
18490,22631.0,31936.0,,,,
18469,22636.0,31906.0,,,,
18459,22649.0,31902.0,,,,
18459,22649.0,31898.0,,,,
18455,22658.0,31895.0,,,,
18484,22651.0,31896.0,,,,
18483,22655.0,31906.0,,,,
18483,22647.0,31906.0,,,,
18410,22642.0,31913.0,,,,
18457,22653.0,31910.0,,,,
18464,22657.0,31899.0,,,,
18464,22652.0,31900.0,,,,
18439,22652.0,31890.0,,,,
18464,22664.0,31884.0,,,,
18468,22659.0,31882.0,,,,
18468,22667.0,31865.0,,,,
18466,22662.0,31861.0,,,,
18456,22674.0,31863.0,,,,
18434,22671.0,31834.0,,,,
18434,22690.0,31810.0,,,,
18424,22699.0,31818.0,,,,
18429,22694.0,31807.0,,,,
18440,22704.0,31794.0,,,,
18440,22703.0,31776.0,,,,
18490,22702.0,31771.0,,,,
18493,22715.0,31761.0,,,,
18488,22720.0,31743.0,,,,
18488,22721.0,31728.0,,,,
18489,22725.0,31714.0,,,,
18513,22732.0,31711.0,,,,
18521,22735.0,31678.0,,,,
18521,22740.0,31657.0,,,,
18535,22738.0,31655.0,,,,
18528,22751.0,31638.0,,,,
18517,22753.0,31654.0,,,,
18517,22749.0,31663.0,,,,
18498,22748.0,31698.0,,,,
18489,22727.0,31735.0,,,,
18479,22718.0,31857.0,,,,
18479,22675.0,31908.0,,,,
18458,22657.0,31963.0,,,,
18483,22637.0,32024.0,,,,
18454,22619.0,32064.0,,,,
18454,22613.0,32120.0,,,,
18459,22595.0,32158.0,,,,
18458,22583.0,32195.0,,,,
18463,22583.0,32243.0,,,,
18463,22566.0,32249.0,,,,
18479,22569.0,32246.0,,,,
18487,22564.0,32245.0,,,,
18487,22560.0,32247.0,,,,
18487,22565.0,32244.0,,,,
18490,22587.0,32235.0,,,,
18478,22581.0,32208.0,,,,
18453,22599.0,32168.0,,,,
18453,22616.0,32141.0,,,,
18455,22625.0,32130.0,,,,
18453,22624.0,32097.0,,,,
18443,22628.0,32083.0,,,,
18443,22632.0,32068.0,,,,
18470,22644.0,32070.0,,,,
18477,22647.0,32055.0,,,,
18472,22637.0,32053.0,,,,
18472,22661.0,32042.0,,,,
18459,22652.0,32041.0,,,,
18483,22656.0,32055.0,,,,
18480,22645.0,32030.0,,,,
18480,22655.0,32036.0,,,,
18477,22654.0,32033.0,,,,
18478,22655.0,32033.0,,,,
18482,22651.0,32023.0,,,,
18482,22653.0,32023.0,,,,
18441,22653.0,32019.0,,,,
18442,22661.0,31995.0,,,,
18449,22679.0,31984.0,,,,
18449,22682.0,31978.0,,,,
18438,22681.0,31976.0,,,,
18449,22687.0,31958.0,,,,
18439,22701.0,31935.0,,,,
18439,22700.0,31939.0,,,,
18460,22698.0,31923.0,,,,
18458,22695.0,31907.0,,,,
18496,22708.0,31884.0,,,,
18496,22709.0,31867.0,,,,
18512,22727.0,31861.0,,,,
18519,22734.0,31848.0,,,,
18523,22733.0,31837.0,,,,
18523,22743.0,31827.0,,,,
18518,22755.0,31822.0,,,,
18505,22740.0,31806.0,,,,
18500,22758.0,31775.0,,,,
18500,22765.0,31765.0,,,,
18495,22760.0,31801.0,,,,
18484,22745.0,31820.0,,,,
18468,22732.0,31928.0,,,,
18468,22705.0,31973.0,,,,
18493,22686.0,32055.0,,,,
18496,22657.0,32099.0,,,,
18482,22637.0,32162.0,,,,
18482,22618.0,32214.0,,,,
18491,22606.0,32270.0,,,,
18493,22590.0,32313.0,,,,
18485,22583.0,32378.0,,,,
18485,22568.0,32405.0,,,,
18483,22552.0,32409.0,,,,
18483,22550.0,32427.0,,,,
18486,22554.0,32414.0,,,,
18486,22563.0,32411.0,,,,
18456,22555.0,32410.0,,,,
18461,22564.0,32399.0,,,,
18462,22567.0,32364.0,,,,
18462,22574.0,32330.0,,,,
18413,22599.0,32309.0,,,,
18453,22602.0,32296.0,,,,
18454,22604.0,32288.0,,,,
18454,22612.0,32261.0,,,,
18469,22621.0,32242.0,,,,
18485,22625.0,32229.0,,,,
18484,22628.0,32228.0,,,,
18484,22631.0,32213.0,,,,
18484,22636.0,32223.0,,,,
18479,22633.0,32224.0,,,,
18482,22626.0,32233.0,,,,
18482,22637.0,32237.0,,,,
18482,22636.0,32211.0,,,,
18468,22634.0,32213.0,,,,
18450,22637.0,32204.0,,,,
18450,22642.0,32213.0,,,,
18443,22645.0,32202.0,,,,
18407,22657.0,32187.0,,,,
18448,22649.0,32173.0,,,,
18448,22665.0,32148.0,,,,
18441,22661.0,32147.0,,,,
18428,22668.0,32129.0,,,,
18455,22674.0,32115.0,,,,
18455,22686.0,32114.0,,,,
18451,22690.0,32101.0,,,,
18436,22690.0,32073.0,,,,
18439,22689.0,32067.0,,,,
18439,22699.0,32032.0,,,,
18457,22706.0,32023.0,,,,
18482,22724.0,32011.0,,,,
18473,22724.0,31999.0,,,,
18473,22724.0,31982.0,,,,
18484,22732.0,31970.0,,,,
18493,22735.0,31977.0,,,,
18488,22744.0,31942.0,,,,
18488,22751.0,31938.0,,,,
18495,22748.0,31920.0,,,,
18492,22757.0,31900.0,,,,
18497,22763.0,31881.0,,,,
18497,22765.0,31859.0,,,,
18529,22767.0,31870.0,,,,
18523,22763.0,31900.0,,,,
18510,22738.0,31998.0,,,,
18510,22709.0,32062.0,,,,
18504,22687.0,32138.0,,,,
18508,22663.0,32215.0,,,,
18496,22635.0,32266.0,,,,
18496,22629.0,32350.0,,,,
18500,22595.0,32416.0,,,,
18482,22578.0,32469.0,,,,
18473,22567.0,32550.0,,,,
18473,22547.0,32577.0,,,,
18460,22532.0,32593.0,,,,
18462,22529.0,32605.0,,,,
18462,22538.0,32601.0,,,,
18462,22531.0,32596.0,,,,
18467,22534.0,32580.0,,,,
18476,22545.0,32576.0,,,,
18490,22553.0,32544.0,,,,
18490,22557.0,32538.0,,,,
18485,22555.0,32518.0,,,,
18487,22564.0,32498.0,,,,
18489,22581.0,32459.0,,,,
18489,22593.0,32434.0,,,,
18487,22601.0,32424.0,,,,
18484,22607.0,32422.0,,,,
18455,22596.0,32406.0,,,,
18455,22605.0,32402.0,,,,
18462,22608.0,32400.0,,,,
18452,22607.0,32406.0,,,,
18464,22610.0,32388.0,,,,
18464,22610.0,32397.0,,,,
18452,22613.0,32390.0,,,,
18443,22607.0,32391.0,,,,
18479,22609.0,32385.0,,,,
18479,22618.0,32377.0,,,,
18487,22622.0,32378.0,,,,
18484,22621.0,32359.0,,,,
18477,22624.0,32355.0,,,,
18477,22630.0,32337.0,,,,
18481,22637.0,32326.0,,,,
18475,22644.0,32314.0,,,,
18471,22638.0,32287.0,,,,
18471,22663.0,32262.0,,,,
18453,22670.0,32250.0,,,,
18450,22675.0,32231.0,,,,
18457,22674.0,32220.0,,,,
18457,22671.0,32211.0,,,,
18450,22670.0,32176.0,,,,
18458,22693.0,32172.0,,,,
18461,22696.0,32163.0,,,,
18461,22698.0,32147.0,,,,
18489,22720.0,32141.0,,,,
18509,22718.0,32122.0,,,,
18520,22713.0,32101.0,,,,
18520,22737.0,32080.0,,,,
18528,22730.0,32054.0,,,,
18537,22734.0,32060.0,,,,
18540,22739.0,32036.0,,,,
18540,22758.0,32016.0,,,,
18537,22763.0,32000.0,,,,
18533,22761.0,31995.0,,,,
18499,22758.0,32016.0,,,,
18499,22753.0,32049.0,,,,
18521,22735.0,32102.0,,,,
18510,22713.0,32167.0,,,,
18501,22687.0,32297.0,,,,
18501,22651.0,32372.0,,,,
18486,22631.0,32421.0,,,,
18509,22615.0,32481.0,,,,
18500,22589.0,32538.0,,,,
18500,22565.0,32586.0,,,,
18501,22552.0,32623.0,,,,
18507,22546.0,32641.0,,,,
18508,22544.0,32684.0,,,,
18508,22532.0,32685.0,,,,
18511,22550.0,32686.0,,,,
18488,22539.0,32671.0,,,,
18500,22539.0,32649.0,,,,
18500,22567.0,32599.0,,,,
18482,22576.0,32591.0,,,,
18463,22579.0,32574.0,,,,
18490,22588.0,32551.0,,,,
18490,22605.0,32514.0,,,,
18479,22608.0,32507.0,,,,
18468,22618.0,32480.0,,,,
18469,22618.0,32431.0,,,,
18469,22631.0,32425.0,,,,
18484,22632.0,32407.0,,,,
18479,22639.0,32407.0,,,,
18478,22642.0,32403.0,,,,
18478,22638.0,32401.0,,,,
18485,22650.0,32403.0,,,,
18484,22645.0,32401.0,,,,
18480,22645.0,32396.0,,,,
18480,22650.0,32390.0,,,,
18470,22652.0,32385.0,,,,
18454,22659.0,32398.0,,,,
18443,22645.0,32373.0,,,,
18443,22662.0,32364.0,,,,
18482,22653.0,32362.0,,,,
18450,22660.0,32357.0,,,,
18443,22669.0,32326.0,,,,
18443,22676.0,32305.0,,,,
18442,22691.0,32297.0,,,,
18453,22686.0,32277.0,,,,
18443,22698.0,32265.0,,,,
18443,22716.0,32259.0,,,,
18445,22708.0,32239.0,,,,
18436,22711.0,32231.0,,,,
18440,22724.0,32183.0,,,,
18440,22733.0,32165.0,,,,
18456,22745.0,32168.0,,,,
18459,22747.0,32139.0,,,,
18458,22746.0,32132.0,,,,
18458,22757.0,32102.0,,,,
18474,22771.0,32087.0,,,,
18463,22765.0,32072.0,,,,
18479,22768.0,32052.0,,,,
18479,22776.0,32039.0,,,,
18489,22783.0,32026.0,,,,
18515,22785.0,32005.0,,,,
18515,22791.0,32005.0,,,,
18515,22801.0,31974.0,,,,
18518,22804.0,31951.0,,,,
18504,22810.0,31950.0,,,,
18504,22813.0,31944.0,,,,
18504,22814.0,31960.0,,,,
18490,22801.0,31983.0,,,,
18485,22790.0,32052.0,,,,
18504,22765.0,32181.0,,,,
18504,22722.0,32241.0,,,,
18490,22698.0,32322.0,,,,
18462,22672.0,32381.0,,,,
18459,22654.0,32440.0,,,,
18459,22646.0,32488.0,,,,
18479,22626.0,32535.0,,,,
18472,22607.0,32565.0,,,,
18463,22609.0,32598.0,,,,
18463,22605.0,32617.0,,,,
18477,22604.0,32625.0,,,,
18484,22597.0,32621.0,,,,
18456,22605.0,32602.0,,,,
18456,22614.0,32574.0,,,,
18486,22620.0,32526.0,,,,
18476,22638.0,32520.0,,,,
18485,22641.0,32488.0,,,,
18485,22653.0,32445.0,,,,
18483,22663.0,32435.0,,,,
18484,22677.0,32428.0,,,,
18477,22683.0,32373.0,,,,
18477,22699.0,32353.0,,,,
18454,22694.0,32337.0,,,,
18443,22704.0,32333.0,,,,
18454,22706.0,32323.0,,,,
18454,22707.0,32330.0,,,,
18439,22696.0,32327.0,,,,
18460,22697.0,32315.0,,,,
18462,22708.0,32314.0,,,,
18462,22704.0,32319.0,,,,
18443,22706.0,32313.0,,,,
18457,22718.0,32314.0,,,,
18457,22712.0,32309.0,,,,
18457,22716.0,32287.0,,,,
18451,22713.0,32290.0,,,,
18450,22716.0,32287.0,,,,
18437,22723.0,32257.0,,,,
18437,22734.0,32233.0,,,,
18436,22736.0,32232.0,,,,
18416,22746.0,32213.0,,,,
18401,22753.0,32194.0,,,,
18401,22748.0,32188.0,,,,
