PData,SData,TData,BData,EData,PCData,SCData,TCData,BCData,WData,WCData,YData,YCData
14673,8072,3034.0,672,,,,,,,,63681.0,63130.0
14674,8064,3035.0,648,,,,,,,,63682.0,63129.0
14670,8040,3035.0,632,,,,,,,,63683.0,63132.0
14644,8040,3032.0,656,,,,,,,,63683.0,63131.0
14675,8056,3034.0,648,,,,,,,,63682.0,63131.0
14674,8080,3035.0,648,,,,,,,,63681.0,63130.0
14674,8064,3034.0,640,,,,,,,,63682.0,63132.0
14672,8072,3032.0,648,,,,,,,,63683.0,63131.0
14672,8064,3031.0,640,,,,,,,,63682.0,63131.0
14675,8096,3032.0,664,,,,,,,,63680.0,63131.0
14661,8080,,656,,,,,,,,63680.0,63131.0
14656,8064,,656,,,,,,,,63680.0,63130.0
14623,8088,,664,,,,,,,,63680.0,63131.0
14639,8080,,632,,,,,,,,63680.0,63129.0
14639,8072,,632,,,,,,,,63680.0,63131.0
14632,8048,,640,,,,,,,,63681.0,63130.0
14648,8056,,624,,,,,,,,63679.0,63130.0
14629,8056,,648,,,,,,,,63679.0,63130.0
14684,8064,,656,,,,,,,,63680.0,63132.0
14687,8056,,632,,,,,,,,63680.0,63130.0
14685,8064,,656,,,,,,,,63680.0,63132.0
14683,8072,,640,,,,,,,,63681.0,63131.0
14690,8080,,632,,,,,,,,63682.0,63133.0
14658,8048,,664,,,,,,,,63684.0,63133.0
14676,8056,,640,,,,,,,,63681.0,63133.0
14685,8072,,648,,,,,,,,63682.0,63132.0
14683,8056,,640,,,,,,,,63683.0,63133.0
14691,8032,,632,,,,,,,,63684.0,63133.0
14691,8088,,632,,,,,,,,63683.0,63134.0
14683,8040,,656,,,,,,,,63683.0,63132.0
14687,8056,,632,,,,,,,,63682.0,63133.0
14641,8064,,648,,,,,,,,63682.0,63131.0
14626,8048,,640,,,,,,,,63681.0,63132.0
14634,8064,,648,,,,,,,,63681.0,63131.0
14636,8056,,648,,,,,,,,63682.0,63133.0
14619,8056,,632,,,,,,,,63682.0,63133.0
14632,8080,,656,,,,,,,,63681.0,63133.0
14620,8072,,648,,,,,,,,63682.0,63131.0
